"","SPCODE","taxa","genus","species","variety","tolerance","native","family","hydrophyte","form","habit","group","shade","clemet.tier","odnr.class","ohio.noxious","clemet.priority","plot","month","year","species.name","cover.mn"
"2733","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3396,"August",2010,"ROSA_MULTIFLORA",0.75
"2734","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1083,"August",2010,"Rosa_multiflora",0.25
"2735","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3381,"August",2010,"ROSA_MULTIFLORA",1.75
"2736","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3668,"August",2010,"ROSA_MULTIFLORA",0.005
"2737","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1077,"August",2010,"ROSA_MULTIFLORA",0.125
"2738","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1012,"June",2010,"ROSA_MULTIFLORA",0.0025
"2739","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1087,"August",2010,"Rosa_multiflora",0.0025
"2740","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1044,"July",2010,"Rosa_multiflora",0.13
"2741","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1065,"July",2010,"Rosa_multiflora",20
"2742","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1082,"August",2010,"Rosa_multiflora",5.5
"2743","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1043,"July",2010,"Rosa_multiflora",0.375
"2744","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1019,"June",2010,"ROSA_MULTIFLORA",0.375
"2745","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1018,"July",2010,"ROSA_MULTIFLORA",0.375
"2746","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1028,"June",2010,"ROSA_MULTIFLORA",0.25
"2747","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1021,"July",2010,"ROSA_MULTIFLORA",1
"2748","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1075,"August",2010,"ROSA_MULTIFLORA",0.333333333
"2749","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1090,"August",2010,"ROSA_MULTIFLORA",0.3775
"2750","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3376,"August",2010,"ROSA_MULTIFLORA",0.0025
"2751","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1074,"August",2010,"ROSA_MULTIFLORA",3.5
"2752","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3385,"August",2010,"ROSA_MULTIFLORA",0.003333333
"2753","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1002,"June",2010,"ROSA_MULTIFLORA",0.0025
"2754","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3389,"August",2010,"ROSA_MULTIFLORA",0.6275
"2755","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1067,"July",2010,"ROSA_MULTIFLORA",0.25
"2756","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1069,"July",2010,"ROSA_MULTIFLORA",5.75
"2757","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1041,"July",2010,"Rosa_multiflora",0.125
"2758","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3367,"August",2010,"ROSA_MULTIFLORA",0.5
"2759","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3368,"August",2010,"ROSA_MULTIFLORA",0.2525
"2760","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1010,"June",2010,"ROSA_MULTIFLORA",0.875
"2761","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1092,"August",2010,"ROSA_MULTIFLORA",0.125
"2762","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1004,"June",2010,"ROSA_MULTIFLORA",0.17
"2763","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1086,"August",2010,"Rosa_multiflora",0.2525
"2764","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1025,"June",2010,"ROSA_MULTIFLORA",0.3775
"2765","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1040,"July",2010,"Rosa_multiflora",0.1275
"2766","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1072,"June",2010,"Rosa_multiflora",0.255
"2767","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1034,"July",2010,"Rosa_multiflora",3.5
"2768","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1073,"July",2010,"ROSA_MULTIFLORA",10
"2769","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1024,"June",2010,"ROSA_MULTIFLORA",0.375
"2770","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3365,"August",2010,"ROSA_MULTIFLORA",0.0025
"2771","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,3362,"September",2010,"ROSA_MULTIFLORA",0.25
"2772","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1009,"June",2010,"ROSA_MULTIFLORA",23.125
"2773","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1039,"July",2010,"Rosa_multiflora",33.75
"2774","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1098,"August",2010,"ROSA_MULTIFLORA",10.5
"2775","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1035,"June",2010,"Rosa_multiflora",0.125
"2776","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1136,"August",2010,"ROSA_MULTIFLORA",0.0025
"2777","ROSMUL","Rosa_multiflora","Rosa","multiflora",NA,"tolerant","adventive","Rosaceae","upland","shrub","W","DI","advent",4,"targeted",FALSE,TRUE,1071,"August",2010,"ROSA_MULTIFLORA",5
"2778","ROSSET","Rosa_setigera","Rosa","setigera",NA,"midrange","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1039,"July",2010,"Rosa_setigera",0.375
"2779","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1044,"July",2010,"Rubus_allegheniensis",0.0025
"2780","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1080,"August",2010,"Rubus_allegheniensis",0.125
"2781","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1045,"July",2010,"Rubus_allegheniensis",0.375
"2782","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1039,"July",2010,"Rubus_allegheniensis",0.5
"2783","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1024,"June",2010,"Rubus_allegheniensis",2.2525
"2784","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1073,"July",2010,"Rubus_allegheniensis",10.5
"2785","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1045,"July",2010,"Rubus_allegheniensis",0.25
"2786","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1075,"August",2010,"Rubus_allegheniensis",0.166666667
"2787","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1022,"June",2010,"Rubus_allegheniensis",0.255
"2788","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,3376,"August",2010,"Rubus_allegheniensis",0.125
"2789","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1012,"June",2010,"Rubus_allegheniensis",0.125
"2790","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,3367,"August",2010,"Rubus_allegheniensis",0.0025
"2791","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1069,"July",2010,"Rubus_allegheniensis",1
"2792","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1010,"June",2010,"Rubus_allegheniensis",0.1275
"2793","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1068,"July",2010,"Rubus_allegheniensis",0.125
"2794","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1025,"June",2010,"Rubus_allegheniensis",0.13
"2795","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1099,"August",2010,"Rubus_allegheniensis",0.375
"2796","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1006,"June",2010,"Rubus_allegheniensis",0.0025
"2797","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,3370,"August",2010,"Rubus_allegheniensis",0.125
"2798","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1048,"July",2010,"Rubus_allegheniensis",0.1275
"2799","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1005,"June",2010,"Rubus_allegheniensis",0.005
"2800","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1004,"June",2010,"Rubus_allegheniensis",0.003333333
"2801","RUBALL","Rubus_allegheniensis","Rubus","allegheniensis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1066,"August",2010,"Rubus_allegheniensis",0.125
"2802","RUBHIS","Rubus_hispidus","Rubus","hispidus",NA,"midrange","native","Rosaceae","hydrophyte","forb","PE","DI","partial",NA,NA,NA,NA,1035,"June",2010,"Rubus_hispidus",0.25
"2803","RUBHIS","Rubus_hispidus","Rubus","hispidus",NA,"midrange","native","Rosaceae","hydrophyte","forb","PE","DI","partial",NA,NA,NA,NA,1067,"July",2010,"Rubus_hispidus",1
"2804","RUBHIS","Rubus_hispidus","Rubus","hispidus",NA,"midrange","native","Rosaceae","hydrophyte","forb","PE","DI","partial",NA,NA,NA,NA,1082,"August",2010,"Rubus_hispidus",0.125
"2805","RUBHIS","Rubus_hispidus","Rubus","hispidus",NA,"midrange","native","Rosaceae","hydrophyte","forb","PE","DI","partial",NA,NA,NA,NA,1070,"August",2010,"Rubus_hispidus",0.375
"2806","RUBHIS","Rubus_hispidus","Rubus","hispidus",NA,"midrange","native","Rosaceae","hydrophyte","forb","PE","DI","partial",NA,NA,NA,NA,1006,"June",2010,"Rubus_hispidus",0.005
"2807","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1080,"August",2010,"Rubus_occidentalis",0.25
"2808","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1082,"August",2010,"Rubus_occidentalis",0.13
"2809","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,3396,"August",2010,"Rubus_occidentalis",0.25
"2810","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1071,"August",2010,"Rubus_occidentalis",0.0025
"2811","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1014,"July",2010,"Rubus_occidentalis",0.75
"2812","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1009,"June",2010,"Rubus_occidentalis",0.38
"2813","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1073,"July",2010,"Rubus_occidentalis",1.5
"2814","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,3377,"August",2010,"Rubus_occidentalis",0.25
"2815","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1074,"August",2010,"Rubus_occidentalis",0.01
"2816","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1025,"June",2010,"Rubus_occidentalis",0.0025
"2817","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1031,"June",2010,"Rubus_occidentalis",0.0025
"2818","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1069,"July",2010,"Rubus_occidentalis",0.25
"2819","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,3389,"August",2010,"Rubus_occidentalis",0.25
"2820","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1068,"July",2010,"Rubus_occidentalis",0.0025
"2821","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1022,"June",2010,"Rubus_occidentalis",0.0025
"2822","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1004,"June",2010,"Rubus_occidentalis",0.006666667
"2823","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1075,"August",2010,"Rubus_occidentalis",0.5
"2824","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1039,"July",2010,"Rubus_occidentalis",1.375
"2825","RUBOCC","Rubus_occidentalis","Rubus","occidentalis",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1055,"July",2010,"Rubus_occidentalis",0.005
"2826","RUBPEN","Rubus_pensylvanicus","Rubus","pensylvanicus",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1082,"August",2010,"Rubus_pensylvanicus",0.2525
"2827","RUBPEN","Rubus_pensylvanicus","Rubus","pensylvanicus",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,3368,"August",2010,"Rubus_pensylvanicus",0.1275
"2828","RUBPEN","Rubus_pensylvanicus","Rubus","pensylvanicus",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1065,"July",2010,"Rubus_pensylvanicus",0.375
"2829","RUBPEN","Rubus_pensylvanicus","Rubus","pensylvanicus",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1075,"August",2010,"Rubus_pensylvanicus",0.333333333
"2830","RUBPEN","Rubus_pensylvanicus","Rubus","pensylvanicus",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1014,"July",2010,"Rubus_pensylvanicus",12.5
"2831","RUBPEN","Rubus_pensylvanicus","Rubus","pensylvanicus",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1068,"July",2010,"Rubus_pensylvanicus",0.0025
"2832","RUBPEN","Rubus_pensylvanicus","Rubus","pensylvanicus",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1028,"June",2010,"Rubus_pensylvanicus",0.0025
"2833","RUBPEN","Rubus_pensylvanicus","Rubus","pensylvanicus",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,3381,"August",2010,"Rubus_pensylvanicus",0.25
"2834","RUBPEN","Rubus_pensylvanicus","Rubus","pensylvanicus",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,3376,"August",2010,"Rubus_pensylvanicus",0.255
"2835","RUBPEN","Rubus_pensylvanicus","Rubus","pensylvanicus",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,3365,"August",2010,"Rubus_pensylvanicus",0.125
"2836","RUBPEN","Rubus_pensylvanicus","Rubus","pensylvanicus",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1040,"July",2010,"Rubus_pensylvanicus",0.375
"2837","RUBPEN","Rubus_pensylvanicus","Rubus","pensylvanicus",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1055,"July",2010,"Rubus_pensylvanicus",0.1275
"2838","RUBPEN","Rubus_pensylvanicus","Rubus","pensylvanicus",NA,"tolerant","native","Rosaceae","upland","shrub","W","DI","full",NA,NA,NA,NA,1050,"July",2010,"Rubus_pensylvanicus",0.0025
"2839","RUMCRI","Rumex_crispus","Rumex","crispus",NA,"tolerant","adventive","Polygonaceae","upland","forb","PE","DI","advent",NA,NA,FALSE,FALSE,1009,"June",2010,"Rumex_crispus",0.0025
"2840","RUMCRI","Rumex_crispus","Rumex","crispus",NA,"tolerant","adventive","Polygonaceae","upland","forb","PE","DI","advent",NA,NA,FALSE,FALSE,1065,"July",2010,"Rumex_crispus",0.0025
"2841","RUMOBT","Rumex_obtusifolius","Rumex","obtusifolius",NA,"tolerant","adventive","Polygonaceae","upland","forb","PE","DI","advent",NA,NA,FALSE,FALSE,1075,"August",2010,"RUMEX_OBTUSIFOLIUS",0.17
"2842","RUMOBT","Rumex_obtusifolius","Rumex","obtusifolius",NA,"tolerant","adventive","Polygonaceae","upland","forb","PE","DI","advent",NA,NA,FALSE,FALSE,1052,"July",2010,"RUMEX_OBTUSIFOLIUS",0.0025
"2843","RUMOBT","Rumex_obtusifolius","Rumex","obtusifolius",NA,"tolerant","adventive","Polygonaceae","upland","forb","PE","DI","advent",NA,NA,FALSE,FALSE,1048,"July",2010,"RUMEX_OBTUSIFOLIUS",0.0025
"2844","RUMOBT","Rumex_obtusifolius","Rumex","obtusifolius",NA,"tolerant","adventive","Polygonaceae","upland","forb","PE","DI","advent",NA,NA,FALSE,FALSE,1069,"July",2010,"RUMEX_OBTUSIFOLIUS",0.0025
